delta,trial,S_count,I_count,R_count,S_proportion,I_proportion,R_proportion,nnd_before_predator
6.0,127,4,30,6,0.1,0.75,0.15,6.795675391013901
6.0,130,16,6,18,0.4,0.15,0.45,5.4438535060627915
6.0,144,40,0,0,1.0,0.0,0.0,6.462291283226625
6.0,131,7,19,14,0.175,0.475,0.35,6.403169891331251
6.0,133,11,18,11,0.275,0.45,0.275,5.188408315796323
6.0,143,40,0,0,1.0,0.0,0.0,5.34435444848172
6.0,138,17,17,6,0.425,0.425,0.15,5.95399844530823
6.0,146,40,0,0,1.0,0.0,0.0,5.601127503305913
6.0,136,6,24,10,0.15,0.6,0.25,5.08494934665259
6.0,141,15,18,7,0.375,0.45,0.175,6.086239736899811
6.0,137,13,18,9,0.325,0.45,0.225,5.4730629282631345
6.0,140,7,16,17,0.175,0.4,0.425,6.993293541992907
6.0,150,40,0,0,1.0,0.0,0.0,7.032569251439521
6.0,142,18,13,9,0.45,0.325,0.225,6.032435620365175
6.0,149,40,0,0,1.0,0.0,0.0,5.2633640299322675
6.0,145,17,17,6,0.425,0.425,0.15,7.9147629278713225
6.0,151,40,0,0,1.0,0.0,0.0,6.325996116433073
6.0,153,40,0,0,1.0,0.0,0.0,4.834469356249535
6.0,155,40,0,0,1.0,0.0,0.0,5.588039639029699
6.0,157,40,0,0,1.0,0.0,0.0,4.686908856598611
6.0,158,40,0,0,1.0,0.0,0.0,8.870477310273582
6.0,160,40,0,0,1.0,0.0,0.0,5.030961748890569
6.0,164,40,0,0,1.0,0.0,0.0,5.278824821298717
6.0,163,40,0,0,1.0,0.0,0.0,5.984490320493581
6.0,162,40,0,0,1.0,0.0,0.0,6.256080640231108
6.0,148,1,20,19,0.025,0.5,0.475,6.1879282304436956
6.0,147,19,13,8,0.475,0.325,0.2,5.333683840243475
6.0,159,21,11,8,0.525,0.275,0.2,5.441001907908714
6.0,166,40,0,0,1.0,0.0,0.0,6.349435784332882
6.0,152,13,18,9,0.325,0.45,0.225,5.416847136277697
6.0,168,40,0,0,1.0,0.0,0.0,7.070413115861932
6.0,167,40,0,0,1.0,0.0,0.0,4.9256037862417035
6.0,156,6,21,13,0.15,0.525,0.325,5.120668075344907
6.0,169,40,0,0,1.0,0.0,0.0,5.422388581177851
6.0,154,8,28,4,0.2,0.7,0.1,5.355821110947728
6.0,161,8,31,1,0.2,0.775,0.025,6.302553840585319
6.0,173,40,0,0,1.0,0.0,0.0,5.915795085538524
6.0,172,40,0,0,1.0,0.0,0.0,6.320982275902374
6.0,177,40,0,0,1.0,0.0,0.0,6.872373326881231
6.0,178,40,0,0,1.0,0.0,0.0,6.087418736431063
6.0,171,40,0,0,1.0,0.0,0.0,5.441808172744308
6.0,180,40,0,0,1.0,0.0,0.0,7.2434854278979754
6.0,181,40,0,0,1.0,0.0,0.0,6.1460385369948245
6.0,165,11,20,9,0.275,0.5,0.225,6.50550665211261
6.0,170,23,8,9,0.575,0.2,0.225,7.407081870135508
6.0,182,40,0,0,1.0,0.0,0.0,6.236184990694242
6.0,176,28,8,4,0.7,0.2,0.1,4.974697825624932
6.0,175,40,0,0,1.0,0.0,0.0,5.347079561965093
6.0,183,40,0,0,1.0,0.0,0.0,5.421002548428176
6.0,188,40,0,0,1.0,0.0,0.0,6.547067417514754
6.0,187,40,0,0,1.0,0.0,0.0,5.04406829919875
6.0,174,13,24,3,0.325,0.6,0.075,5.7181236646011895
6.0,186,40,0,0,1.0,0.0,0.0,5.300858252378744
6.0,185,18,15,7,0.45,0.375,0.175,5.152660916919425
6.0,195,40,0,0,1.0,0.0,0.0,8.581223076106903
6.0,179,15,15,10,0.375,0.375,0.25,5.751653932973556
6.0,197,40,0,0,1.0,0.0,0.0,4.82319742663651
6.0,184,2,23,15,0.05,0.575,0.375,7.414349932165356
6.0,198,40,0,0,1.0,0.0,0.0,5.285118214574188
6.0,190,16,13,11,0.4,0.325,0.275,6.33538547007578
6.0,192,16,12,12,0.4,0.3,0.3,7.337651610242061
6.0,191,29,10,1,0.725,0.25,0.025,5.246152069244168
6.0,193,40,0,0,1.0,0.0,0.0,5.312194552652193
6.0,189,15,22,3,0.375,0.55,0.075,9.430830692110305
6.0,194,28,5,7,0.7,0.125,0.175,5.282083387297109
6.0,204,40,0,0,1.0,0.0,0.0,7.1392262200613485
6.0,196,5,19,16,0.125,0.475,0.4,6.366281104513738
6.0,211,40,0,0,1.0,0.0,0.0,5.922594361480266
6.0,202,15,15,10,0.375,0.375,0.25,4.899612187746348
6.0,201,9,20,11,0.225,0.5,0.275,8.738326560406417
6.0,200,7,14,19,0.175,0.35,0.475,5.539156667139922
6.0,210,40,0,0,1.0,0.0,0.0,7.559344184869852
6.0,199,7,19,14,0.175,0.475,0.35,6.2236106380375045
6.0,203,31,2,7,0.775,0.05,0.175,6.380173226999347
6.0,208,18,18,4,0.45,0.45,0.1,6.363295775551498
6.0,209,4,27,9,0.1,0.675,0.225,6.079048010232931
6.0,205,19,13,8,0.475,0.325,0.2,9.95926343049121
6.0,206,29,3,8,0.725,0.075,0.2,11.053796032248972
6.0,215,40,0,0,1.0,0.0,0.0,4.941606410541527
6.0,217,40,0,0,1.0,0.0,0.0,5.439567776101991
6.0,221,40,0,0,1.0,0.0,0.0,5.851342539732191
6.0,207,4,28,8,0.1,0.7,0.2,8.763396287556592
6.0,216,14,22,4,0.35,0.55,0.1,6.409627614235427
6.0,213,30,7,3,0.75,0.175,0.075,5.836064429290419
6.0,224,40,0,0,1.0,0.0,0.0,6.716179459198576
6.0,214,24,4,12,0.6,0.1,0.3,5.208270003845406
6.0,223,23,11,6,0.575,0.275,0.15,6.944564706664262
6.0,226,40,0,0,1.0,0.0,0.0,5.536921666073108
6.0,212,3,23,14,0.075,0.575,0.35,6.396792318528024
6.0,228,40,0,0,1.0,0.0,0.0,5.850686146938025
6.0,225,18,4,18,0.45,0.1,0.45,7.667484826610251
6.0,222,18,8,14,0.45,0.2,0.35,5.87093194296615
6.0,231,40,0,0,1.0,0.0,0.0,5.40672843569755
6.0,218,12,16,12,0.3,0.4,0.3,5.641843790267259
6.0,232,40,0,0,1.0,0.0,0.0,4.770548852121957
6.0,219,6,20,14,0.15,0.5,0.35,6.0880988683872586
6.0,220,4,13,23,0.1,0.325,0.575,6.005941155211727
6.0,227,23,13,4,0.575,0.325,0.1,7.243234347841453
6.0,229,10,12,18,0.25,0.3,0.45,6.51719370590088
6.0,237,40,0,0,1.0,0.0,0.0,8.225751574500213
6.0,240,40,0,0,1.0,0.0,0.0,7.195206132376443
6.0,239,40,0,0,1.0,0.0,0.0,7.050936012448315
6.0,234,21,15,4,0.525,0.375,0.1,6.279582115437952
6.0,235,22,7,11,0.55,0.175,0.275,6.0745497752213
6.0,230,10,23,7,0.25,0.575,0.175,9.042905647931565
6.0,236,27,6,7,0.675,0.15,0.175,5.310947664018559
6.0,233,8,30,2,0.2,0.75,0.05,6.357743108286742
6.0,244,40,0,0,1.0,0.0,0.0,5.592925420542123
6.0,242,22,17,1,0.55,0.425,0.025,6.939819805429892
6.5,1,40,0,0,1.0,0.0,0.0,5.772115580841269
6.5,3,40,0,0,1.0,0.0,0.0,6.477217383973264
6.5,0,40,0,0,1.0,0.0,0.0,5.052544047866982
6.0,243,19,6,15,0.475,0.15,0.375,5.570136918530094
6.0,238,19,16,5,0.475,0.4,0.125,10.407569290414475
6.0,241,8,15,17,0.2,0.375,0.425,9.17367389155547
6.0,249,40,0,0,1.0,0.0,0.0,5.690976564594419
6.0,247,16,13,11,0.4,0.325,0.275,5.529562935554007
6.0,246,8,20,12,0.2,0.5,0.3,5.628195606041684
6.5,7,40,0,0,1.0,0.0,0.0,5.311646236151856
6.0,248,13,15,12,0.325,0.375,0.3,5.599130742156736
6.0,245,12,16,12,0.3,0.4,0.3,5.733329769693885
6.5,4,40,0,0,1.0,0.0,0.0,7.413561755527544
6.5,6,40,0,0,1.0,0.0,0.0,5.630149460084962
6.5,5,40,0,0,1.0,0.0,0.0,5.993282261241592
6.5,11,40,0,0,1.0,0.0,0.0,5.025099774596167
6.5,2,27,13,0,0.675,0.325,0.0,5.094905519563594
6.5,10,40,0,0,1.0,0.0,0.0,7.962737253960192
6.5,13,40,0,0,1.0,0.0,0.0,7.501494126784634
6.5,12,40,0,0,1.0,0.0,0.0,4.932254069784567
6.5,9,40,0,0,1.0,0.0,0.0,4.8416092338304875
6.5,15,40,0,0,1.0,0.0,0.0,5.23176276069799
6.5,19,40,0,0,1.0,0.0,0.0,5.456249629501701
6.5,8,21,15,4,0.525,0.375,0.1,7.0711433368831305
6.5,24,40,0,0,1.0,0.0,0.0,8.41931025815749
6.5,23,40,0,0,1.0,0.0,0.0,4.690313983067509
6.5,16,40,0,0,1.0,0.0,0.0,6.1954891622600545
6.5,18,40,0,0,1.0,0.0,0.0,7.341231221375193
6.5,17,40,0,0,1.0,0.0,0.0,4.916846342823364
6.5,14,40,0,0,1.0,0.0,0.0,9.614267258890385
6.5,21,27,9,4,0.675,0.225,0.1,6.964978843855573
6.5,29,40,0,0,1.0,0.0,0.0,5.915824781446427
6.5,26,40,0,0,1.0,0.0,0.0,8.714294490174439
6.5,28,40,0,0,1.0,0.0,0.0,8.780776308358874
6.5,30,40,0,0,1.0,0.0,0.0,5.772004705072328
6.5,20,7,22,11,0.175,0.55,0.275,5.550588293703496
6.5,32,40,0,0,1.0,0.0,0.0,5.673519969043164
6.5,27,40,0,0,1.0,0.0,0.0,7.297187725260757
6.5,33,40,0,0,1.0,0.0,0.0,7.9661886218817894
6.5,22,11,13,16,0.275,0.325,0.4,5.281811872098177
6.5,37,40,0,0,1.0,0.0,0.0,6.420217297971132
6.5,40,40,0,0,1.0,0.0,0.0,7.729686501214646
6.5,31,27,10,3,0.675,0.25,0.075,5.044980792564463
6.5,25,6,29,5,0.15,0.725,0.125,8.019463172227216
6.5,36,40,0,0,1.0,0.0,0.0,7.41725988530254
6.5,43,40,0,0,1.0,0.0,0.0,6.535848653268242
6.5,41,40,0,0,1.0,0.0,0.0,5.765999068036884
6.5,44,40,0,0,1.0,0.0,0.0,6.188405556480273
6.5,35,40,0,0,1.0,0.0,0.0,7.987859902837954
6.5,39,40,0,0,1.0,0.0,0.0,4.491842925288755
6.5,34,21,10,9,0.525,0.25,0.225,5.078708418004236
6.5,42,21,9,10,0.525,0.225,0.25,5.681713282423016
6.5,45,29,6,5,0.725,0.15,0.125,7.778960575048195
6.5,51,40,0,0,1.0,0.0,0.0,8.31049956427368
6.5,52,40,0,0,1.0,0.0,0.0,6.042199408771264
6.5,48,40,0,0,1.0,0.0,0.0,5.607986818851321
6.5,38,13,23,4,0.325,0.575,0.1,5.431907866019754
6.5,46,33,0,7,0.825,0.0,0.175,9.009410348934813
6.5,47,40,0,0,1.0,0.0,0.0,6.868982470479203
6.5,49,18,14,8,0.45,0.35,0.2,5.620725910243107
6.5,53,40,0,0,1.0,0.0,0.0,6.96990777231205
6.5,56,40,0,0,1.0,0.0,0.0,5.943317910101046
6.5,54,40,0,0,1.0,0.0,0.0,8.784470969465168
6.5,50,18,7,15,0.45,0.175,0.375,5.307746669356933
6.5,59,40,0,0,1.0,0.0,0.0,7.915898310422835
6.5,57,40,0,0,1.0,0.0,0.0,8.493708522950493
6.5,58,40,0,0,1.0,0.0,0.0,8.729063246274945
6.5,55,40,0,0,1.0,0.0,0.0,5.094157864161212
6.5,60,40,0,0,1.0,0.0,0.0,5.184134944583995
6.5,63,40,0,0,1.0,0.0,0.0,6.165682078249447
6.5,64,40,0,0,1.0,0.0,0.0,5.351207567348913
6.5,65,40,0,0,1.0,0.0,0.0,5.390420861125622
6.5,66,40,0,0,1.0,0.0,0.0,7.0885441553528254
6.5,68,40,0,0,1.0,0.0,0.0,5.567025951505822
6.5,71,40,0,0,1.0,0.0,0.0,5.531474160941663
6.5,69,40,0,0,1.0,0.0,0.0,5.577921973113024
6.5,61,40,0,0,1.0,0.0,0.0,6.866520417559263
6.5,62,19,15,6,0.475,0.375,0.15,5.917665681628402
6.5,67,40,0,0,1.0,0.0,0.0,6.4451698131533295
6.5,74,40,0,0,1.0,0.0,0.0,6.037833561971094
6.5,75,40,0,0,1.0,0.0,0.0,8.155766903262393
6.5,73,40,0,0,1.0,0.0,0.0,5.021050610238055
6.5,77,40,0,0,1.0,0.0,0.0,6.626556183528422
6.5,78,40,0,0,1.0,0.0,0.0,5.226142500102465
6.5,80,40,0,0,1.0,0.0,0.0,7.927762229480804
6.5,81,40,0,0,1.0,0.0,0.0,5.658965264697165
6.5,76,40,0,0,1.0,0.0,0.0,5.256811196868404
6.5,85,40,0,0,1.0,0.0,0.0,7.243008620883162
6.5,83,40,0,0,1.0,0.0,0.0,6.677939167547757
6.5,79,40,0,0,1.0,0.0,0.0,5.3359250760228365
6.5,84,40,0,0,1.0,0.0,0.0,5.372768896868541
6.5,86,40,0,0,1.0,0.0,0.0,7.199667775819108
6.5,70,10,13,17,0.25,0.325,0.425,9.919794436423917
6.5,72,18,5,17,0.45,0.125,0.425,8.79088765999261
6.5,88,40,0,0,1.0,0.0,0.0,5.376125506437295
6.5,91,40,0,0,1.0,0.0,0.0,6.6766494666067215
6.5,93,40,0,0,1.0,0.0,0.0,7.04804585103358
6.5,82,23,7,10,0.575,0.175,0.25,6.264039569772313
6.5,89,40,0,0,1.0,0.0,0.0,5.606787354149079
6.5,92,40,0,0,1.0,0.0,0.0,7.843250365897558
6.5,87,19,15,6,0.475,0.375,0.15,5.483083465458375
6.5,94,40,0,0,1.0,0.0,0.0,5.8877000171945975
6.5,97,40,0,0,1.0,0.0,0.0,5.956294422401706
6.5,100,40,0,0,1.0,0.0,0.0,5.376228973068979
6.5,96,32,2,6,0.8,0.05,0.15,8.230265324415832
6.5,101,40,0,0,1.0,0.0,0.0,5.7583873027178765
6.5,98,40,0,0,1.0,0.0,0.0,5.013949359902888
6.5,102,40,0,0,1.0,0.0,0.0,5.597702529077428
6.5,99,40,0,0,1.0,0.0,0.0,8.978336272615296
6.5,104,40,0,0,1.0,0.0,0.0,5.882285310071853
6.5,90,5,18,17,0.125,0.45,0.425,6.670625212578062
6.5,109,40,0,0,1.0,0.0,0.0,5.612060492579495
6.5,95,10,13,17,0.25,0.325,0.425,5.3083644965222785
6.5,105,40,0,0,1.0,0.0,0.0,5.66845410938413
6.5,112,40,0,0,1.0,0.0,0.0,5.842031884568961
6.5,108,40,0,0,1.0,0.0,0.0,7.387175501477937
6.5,103,23,14,3,0.575,0.35,0.075,5.525429631220537
6.5,113,40,0,0,1.0,0.0,0.0,5.414801351270746
6.5,106,22,8,10,0.55,0.2,0.25,7.3395664805481875
6.5,117,40,0,0,1.0,0.0,0.0,4.895673913226679
6.5,120,40,0,0,1.0,0.0,0.0,6.413280966622452
6.5,116,40,0,0,1.0,0.0,0.0,5.457713696237588
6.5,118,40,0,0,1.0,0.0,0.0,5.350019203349127
6.5,110,12,23,5,0.3,0.575,0.125,5.295297982001777
6.5,111,19,16,5,0.475,0.4,0.125,4.216551157727342
6.5,119,40,0,0,1.0,0.0,0.0,6.49729154512035
6.5,122,40,0,0,1.0,0.0,0.0,6.6866715898153
6.5,107,17,15,8,0.425,0.375,0.2,5.720010715196386
6.5,114,40,0,0,1.0,0.0,0.0,5.6530862417413745
6.5,124,40,0,0,1.0,0.0,0.0,7.050384106734521
6.5,123,40,0,0,1.0,0.0,0.0,8.406419841402942
6.5,128,40,0,0,1.0,0.0,0.0,5.430264045740377
6.5,121,13,15,12,0.325,0.375,0.3,6.886759486571004
6.5,115,4,26,10,0.1,0.65,0.25,5.701835235810978
6.5,129,40,0,0,1.0,0.0,0.0,5.341229683000506
6.5,133,40,0,0,1.0,0.0,0.0,7.393625610034365
6.5,130,40,0,0,1.0,0.0,0.0,5.011432032297623
6.5,127,40,0,0,1.0,0.0,0.0,8.11495590044885
6.5,126,40,0,0,1.0,0.0,0.0,6.288516869065241
6.5,136,40,0,0,1.0,0.0,0.0,6.8141956860376265
6.5,132,5,12,23,0.125,0.3,0.575,5.666165358874964
6.5,140,40,0,0,1.0,0.0,0.0,6.323001724756447
6.5,131,39,0,1,0.975,0.0,0.025,5.701359650976677
6.5,139,40,0,0,1.0,0.0,0.0,5.698291312317259
6.5,125,24,8,8,0.6,0.2,0.2,7.231126448362192
6.5,137,40,0,0,1.0,0.0,0.0,7.134319653593789
6.5,143,40,0,0,1.0,0.0,0.0,5.302366429043116
6.5,146,40,0,0,1.0,0.0,0.0,5.262426188339101
6.5,147,40,0,0,1.0,0.0,0.0,5.163278628652026
6.5,144,40,0,0,1.0,0.0,0.0,6.05862657400913
6.5,148,40,0,0,1.0,0.0,0.0,5.068078908674743
6.5,134,40,0,0,1.0,0.0,0.0,5.724411885367869
6.5,138,12,12,16,0.3,0.3,0.4,4.91443350675188
6.5,150,40,0,0,1.0,0.0,0.0,6.2663755540624635
6.5,145,40,0,0,1.0,0.0,0.0,5.585515278015054
6.5,149,40,0,0,1.0,0.0,0.0,4.815666306113008
6.5,135,4,18,18,0.1,0.45,0.45,8.183126209448673
6.5,141,9,23,8,0.225,0.575,0.2,5.6728617901371905
6.5,152,40,0,0,1.0,0.0,0.0,5.179951633902192
6.5,153,40,0,0,1.0,0.0,0.0,4.824328430763612
6.5,142,13,19,8,0.325,0.475,0.2,6.425012813021408
6.5,160,40,0,0,1.0,0.0,0.0,5.273612769135127
6.5,156,40,0,0,1.0,0.0,0.0,5.6358387369046365
6.5,163,40,0,0,1.0,0.0,0.0,7.180115163178418
6.5,158,40,0,0,1.0,0.0,0.0,6.177198791228873
6.5,151,25,12,3,0.625,0.3,0.075,6.041531018237305
6.5,162,40,0,0,1.0,0.0,0.0,5.351981130991915
6.5,161,40,0,0,1.0,0.0,0.0,5.602502461059706
6.5,159,40,0,0,1.0,0.0,0.0,5.623437362841534
6.5,165,40,0,0,1.0,0.0,0.0,6.532678704205876
6.5,155,19,17,4,0.475,0.425,0.1,7.278887258526426
6.5,169,40,0,0,1.0,0.0,0.0,6.867697704589851
6.5,168,40,0,0,1.0,0.0,0.0,5.140056279303365
6.5,171,40,0,0,1.0,0.0,0.0,5.668944768508929
6.5,154,6,18,16,0.15,0.45,0.4,5.084363482241722
6.5,164,40,0,0,1.0,0.0,0.0,5.351833876055451
6.5,157,5,16,19,0.125,0.4,0.475,6.158735763988481
6.5,166,40,0,0,1.0,0.0,0.0,5.402463877047769
6.5,170,40,0,0,1.0,0.0,0.0,8.817030088951606
6.5,172,40,0,0,1.0,0.0,0.0,8.094499086385749
6.5,174,40,0,0,1.0,0.0,0.0,5.3823572944062
6.5,176,40,0,0,1.0,0.0,0.0,6.794457005481701
6.5,173,40,0,0,1.0,0.0,0.0,7.813806527234786
6.5,178,40,0,0,1.0,0.0,0.0,5.633887628647682
6.5,175,40,0,0,1.0,0.0,0.0,5.1976794028037965
6.5,167,11,24,5,0.275,0.6,0.125,6.2982365558570645
6.5,177,40,0,0,1.0,0.0,0.0,5.62115878862937
6.5,180,40,0,0,1.0,0.0,0.0,5.669879293397449
6.5,183,40,0,0,1.0,0.0,0.0,5.556494526027121
6.5,181,40,0,0,1.0,0.0,0.0,8.209483604602962
6.5,184,40,0,0,1.0,0.0,0.0,5.844382793062794
6.5,179,40,0,0,1.0,0.0,0.0,5.68262931533044
6.5,185,40,0,0,1.0,0.0,0.0,5.543654034094864
6.5,187,40,0,0,1.0,0.0,0.0,5.387428614930739
6.5,182,40,0,0,1.0,0.0,0.0,5.571827312441334
6.5,188,40,0,0,1.0,0.0,0.0,6.506721430374657
6.5,194,40,0,0,1.0,0.0,0.0,4.9588180870366845
6.5,191,40,0,0,1.0,0.0,0.0,4.92794483356855
6.5,200,40,0,0,1.0,0.0,0.0,6.714585650485413
6.5,189,14,15,11,0.35,0.375,0.275,5.0234959093243505
6.5,186,7,21,12,0.175,0.525,0.3,8.823648613804865
6.5,197,40,0,0,1.0,0.0,0.0,5.560368724309102
6.5,199,40,0,0,1.0,0.0,0.0,5.932416412694368
6.5,192,16,5,19,0.4,0.125,0.475,8.822595322832077
6.5,190,5,22,13,0.125,0.55,0.325,5.553322556138197
6.5,198,40,0,0,1.0,0.0,0.0,7.01894990367567
6.5,202,40,0,0,1.0,0.0,0.0,8.536258464927691
6.5,196,17,14,9,0.425,0.35,0.225,6.396036650848626
6.5,195,20,15,5,0.5,0.375,0.125,5.4123610233569455
6.5,193,13,17,10,0.325,0.425,0.25,6.194942364477557
6.5,206,40,0,0,1.0,0.0,0.0,5.448047951985059
6.5,209,40,0,0,1.0,0.0,0.0,5.933702447880238
6.5,201,9,25,6,0.225,0.625,0.15,5.148784569271738
6.5,207,40,0,0,1.0,0.0,0.0,5.450490491132473
6.5,205,40,0,0,1.0,0.0,0.0,6.998144253835501
6.5,203,19,13,8,0.475,0.325,0.2,6.765673408379394
6.5,212,40,0,0,1.0,0.0,0.0,7.072623058819749
6.5,204,40,0,0,1.0,0.0,0.0,6.216527675540288
6.5,213,40,0,0,1.0,0.0,0.0,7.8187448177335055
6.5,208,40,0,0,1.0,0.0,0.0,5.649376878036183
6.5,216,40,0,0,1.0,0.0,0.0,6.663258520005496
6.5,210,40,0,0,1.0,0.0,0.0,5.521133925824519
6.5,221,40,0,0,1.0,0.0,0.0,7.636344332465129
6.5,220,40,0,0,1.0,0.0,0.0,5.95980981675612
6.5,218,40,0,0,1.0,0.0,0.0,7.238249158469442
6.5,211,38,0,2,0.95,0.0,0.05,5.854516537914902
6.5,223,40,0,0,1.0,0.0,0.0,7.404937494787356
6.5,219,24,3,13,0.6,0.075,0.325,5.9296127241644045
6.5,225,40,0,0,1.0,0.0,0.0,6.773071126446633
6.5,222,23,14,3,0.575,0.35,0.075,5.239401276003245
6.5,217,11,26,3,0.275,0.65,0.075,6.0603100116053
6.5,215,10,22,8,0.25,0.55,0.2,4.772855922302061
6.5,214,3,13,24,0.075,0.325,0.6,7.105486093164973
6.5,229,40,0,0,1.0,0.0,0.0,7.494382677991441
6.5,224,40,0,0,1.0,0.0,0.0,5.158289738256116
6.5,230,40,0,0,1.0,0.0,0.0,9.77059226565743
6.5,227,40,0,0,1.0,0.0,0.0,6.0569592258574385
6.5,234,40,0,0,1.0,0.0,0.0,5.073286751146759
6.5,231,40,0,0,1.0,0.0,0.0,8.67405889564949
6.5,226,21,15,4,0.525,0.375,0.1,6.4052041663406785
6.5,233,40,0,0,1.0,0.0,0.0,5.845828131940519
6.5,237,40,0,0,1.0,0.0,0.0,7.351104296160562
6.5,238,40,0,0,1.0,0.0,0.0,4.858370340179601
6.5,236,40,0,0,1.0,0.0,0.0,7.165406956046477
6.5,235,40,0,0,1.0,0.0,0.0,5.472755656298827
6.5,228,27,7,6,0.675,0.175,0.15,5.533332333029791
6.5,240,40,0,0,1.0,0.0,0.0,6.3700169788959995
6.5,239,40,0,0,1.0,0.0,0.0,5.1373611442559675
6.5,246,40,0,0,1.0,0.0,0.0,7.368613732511894
6.5,242,40,0,0,1.0,0.0,0.0,5.202860453376189
6.5,232,27,9,4,0.675,0.225,0.1,6.674041323806695
6.5,241,40,0,0,1.0,0.0,0.0,7.323654446215691
6.5,244,40,0,0,1.0,0.0,0.0,6.869405613218196
6.5,243,40,0,0,1.0,0.0,0.0,7.347479969092473
7.0,0,40,0,0,1.0,0.0,0.0,6.093875217311532
6.5,247,40,0,0,1.0,0.0,0.0,7.246325736086218
7.0,1,40,0,0,1.0,0.0,0.0,5.916942088814212
6.5,249,40,0,0,1.0,0.0,0.0,8.38282938790872
6.5,245,40,0,0,1.0,0.0,0.0,5.451960380697071
7.0,2,40,0,0,1.0,0.0,0.0,4.834001577898872
7.0,3,40,0,0,1.0,0.0,0.0,6.700943694085699
7.0,7,40,0,0,1.0,0.0,0.0,8.58875808916925
6.5,248,40,0,0,1.0,0.0,0.0,8.845618596787626
7.0,9,40,0,0,1.0,0.0,0.0,5.57542409182685
7.0,4,40,0,0,1.0,0.0,0.0,6.058568564672095
7.0,14,40,0,0,1.0,0.0,0.0,7.076160383956312
7.0,11,40,0,0,1.0,0.0,0.0,5.5307270185284025
7.0,6,20,11,9,0.5,0.275,0.225,8.138057194555289
7.0,15,40,0,0,1.0,0.0,0.0,6.356395552021533
7.0,18,40,0,0,1.0,0.0,0.0,5.951008105121168
7.0,19,40,0,0,1.0,0.0,0.0,5.82737538911455
7.0,5,10,25,5,0.25,0.625,0.125,8.340722105352928
7.0,17,40,0,0,1.0,0.0,0.0,8.244434350650332
7.0,13,17,9,14,0.425,0.225,0.35,5.157838527201877
7.0,10,8,8,24,0.2,0.2,0.6,7.856928506704918
7.0,8,5,35,0,0.125,0.875,0.0,7.43991263689413
7.0,22,40,0,0,1.0,0.0,0.0,9.623556328146362
7.0,16,23,8,9,0.575,0.2,0.225,6.660506579358376
7.0,12,7,19,14,0.175,0.475,0.35,6.593870164337957
7.0,21,40,0,0,1.0,0.0,0.0,7.876554188784274
7.0,20,28,8,4,0.7,0.2,0.1,5.4673515392251435
7.0,26,40,0,0,1.0,0.0,0.0,5.8024699623282405
7.0,32,40,0,0,1.0,0.0,0.0,6.923607790094357
7.0,29,40,0,0,1.0,0.0,0.0,8.745236306974252
7.0,23,30,8,2,0.75,0.2,0.05,5.3568429411967635
7.0,25,40,0,0,1.0,0.0,0.0,5.818635222554816
7.0,31,40,0,0,1.0,0.0,0.0,6.115780665840065
7.0,30,40,0,0,1.0,0.0,0.0,6.228708258037203
7.0,34,40,0,0,1.0,0.0,0.0,6.42543212067515
7.0,36,40,0,0,1.0,0.0,0.0,5.284837733623172
7.0,24,11,17,12,0.275,0.425,0.3,5.575560967036497
7.0,28,9,21,10,0.225,0.525,0.25,5.814054996454041
7.0,37,40,0,0,1.0,0.0,0.0,6.776226125744403
7.0,33,19,11,10,0.475,0.275,0.25,5.413062734321073
7.0,40,40,0,0,1.0,0.0,0.0,5.204264498001115
7.0,27,17,11,12,0.425,0.275,0.3,8.651451190273862
7.0,45,40,0,0,1.0,0.0,0.0,5.262403861049334
7.0,46,40,0,0,1.0,0.0,0.0,5.7256470825726336
7.0,35,40,0,0,1.0,0.0,0.0,7.726487823754184
7.0,43,40,0,0,1.0,0.0,0.0,5.0342664767090834
7.0,38,20,11,9,0.5,0.275,0.225,5.444215123375519
7.0,39,5,27,8,0.125,0.675,0.2,5.9500560668896645
7.0,41,10,7,23,0.25,0.175,0.575,5.50386423089013
7.0,42,33,4,3,0.825,0.1,0.075,5.301171263812303
7.0,51,40,0,0,1.0,0.0,0.0,6.2046922276049195
7.0,47,20,17,3,0.5,0.425,0.075,7.631381566750543
7.0,50,27,8,5,0.675,0.2,0.125,5.358185507225302
7.0,54,40,0,0,1.0,0.0,0.0,5.256969105635153
7.0,44,2,6,32,0.05,0.15,0.8,5.241087254314225
7.0,52,40,0,0,1.0,0.0,0.0,5.420442745920464
7.0,53,22,10,8,0.55,0.25,0.2,9.320517125226345
7.0,48,8,11,21,0.2,0.275,0.525,5.729529932235766
7.0,58,40,0,0,1.0,0.0,0.0,5.218921077249704
7.0,49,12,20,8,0.3,0.5,0.2,5.424433467291398
7.0,60,40,0,0,1.0,0.0,0.0,6.9063203528934185
7.0,61,40,0,0,1.0,0.0,0.0,7.1273622672574675
7.0,63,40,0,0,1.0,0.0,0.0,5.692581136875214
7.0,59,40,0,0,1.0,0.0,0.0,5.364334550095107
7.0,56,35,4,1,0.875,0.1,0.025,6.17003398746476
7.0,55,25,2,13,0.625,0.05,0.325,9.241976456347587
7.0,66,40,0,0,1.0,0.0,0.0,6.563376952005198
7.0,62,40,0,0,1.0,0.0,0.0,5.519470738552926
7.0,69,40,0,0,1.0,0.0,0.0,7.849368619768853
7.0,67,40,0,0,1.0,0.0,0.0,7.274769246854558
7.0,71,40,0,0,1.0,0.0,0.0,6.712636463783811
