"Trial","Event_raw","Event_trial","Response","Resp_Int","Initiator","Log_Init","When","Class","Dist_metric","Log_dist_metric","Dist_topological","Ang_area","Rank_area","Loom","Log_loom","Ang_pos","Heading"
"may-g5",234,9,0,21.89216349,453.5589776,2.656633768,"After","Water",45.02490346,1.65345279,15,0.043982297,7,0.05969026,-1.224096526,0.208153392,5.964620866
"may-g5",234,9,0,27.45471972,453.5589776,2.656633768,"After","Water",19.06879564,1.280323264,2,0.317300858,1,0.037699112,-1.423668881,1.488876208,0.00792543
"may-g5",234,9,0,15.60528016,453.5589776,2.656633768,"After","Water",42.59330886,1.629341379,12,0.10681415,12,0.078539816,-1.104910119,2.287586122,5.889516777
"may-g5",234,9,0,38.27385073,453.5589776,2.656633768,"After","Water",41.30318896,1.615983584,11,0.091106187,16,0.028274334,-1.548607618,2.465232671,5.975036392
"may-g5",234,9,0,18.01951037,453.5589776,2.656633768,"After","Water",48.06598149,1.681837815,18,0,31,0.021991149,-1.657752087,2.90851558,0.255882049
"may-g5",234,9,0,23.63342442,453.5589776,2.656633768,"After","Water",27.36826069,1.437247198,6,0.185353967,5,0.031415927,-1.502850127,2.041780418,0.121434844
"may-g5",234,9,0,15.25271009,453.5589776,2.656633768,"After","Water",47.6885269,1.678413907,17,0.037699112,24,0.050265482,-1.298730145,2.662969277,0.292868971
"may-g5",234,9,0,27.84029555,453.5589776,2.656633768,"After","Water",20.38253286,1.309258151,3,0.232477856,3,0.028274334,-1.548607618,0.736356607,0.074337917
"may-g5",234,9,0,45.52010148,453.5589776,2.656633768,"After","Water",12.94954053,1.112254359,1,0.119380521,5,0,-1000,0.068274381,0.171612107
"may-g5",234,9,0,31.81039649,453.5589776,2.656633768,"After","Water",49.33998505,1.693199014,20,0.034557519,20,0.034557519,-1.461457442,2.362754502,5.521752925
"may-g5",234,9,0,18.64508607,453.5589776,2.656633768,"After","Water",33.87342232,1.529859077,8,0.116238928,14,0,-1000,2.42214137,0.24197577
"may-g5",234,9,0,10.02952182,453.5589776,2.656633768,"After","Water",43.23490707,1.63583453,13,0.062831853,19,0.056548668,-1.247577622,2.732679223,0.236633565
"may-g5",234,9,0,17.03717204,453.5589776,2.656633768,"After","Water",49.24667881,1.692376947,19,0.078539816,15,0.031415927,-1.502850127,2.490585907,5.720825056
"may-g5",234,9,0,16.42528425,453.5589776,2.656633768,"After","Water",43.83759514,1.641846721,14,0.062831853,10,0.254469005,-0.594365108,2.174418146,5.8083807
"may-g5",234,9,0,11.32219847,453.5589776,2.656633768,"After","Water",35.88170744,1.554873101,10,0,25,0.24818582,-0.605223036,2.134611766,5.985876609
"may-g5",234,9,0,12.76534098,453.5589776,2.656633768,"After","Water",25.00105893,1.397958404,5,0.188495559,5,0.012566371,-1.900790136,2.152973979,5.962826579
"may-g5",234,9,0,23.24205416,453.5589776,2.656633768,"After","Water",45.08698208,1.654051167,16,0.05969026,6,0.069115038,-1.160427446,2.794369543,0.150255799
"may-g5",234,9,0,19.9816207,453.5589776,2.656633768,"After","Water",20.60431681,1.313958219,4,0.185353967,4,0.037699112,-1.423668881,0.52408554,0.138456543
"may-g5",234,9,0,35.3348507,453.5589776,2.656633768,"After","Water",35.41569741,1.549195798,9,0.050265482,18,0.025132741,-1.59976014,2.965298939,0.273989463
"may-g5",234,9,0,18.69575184,453.5589776,2.656633768,"After","Water",31.24059495,1.494719296,7,0.091106187,14,0.050265482,-1.298730145,2.692303836,0.226892276
"may-g5",235,10,0,18.15815724,334.6323719,2.524567952,"After","Water",19.03066082,1.279453869,3,0.072256631,14,0.125663706,-0.900790136,0.076890802,0.087807695
"may-g5",235,10,0,13.08055065,334.6323719,2.524567952,"After","Water",43.14094215,1.634889625,20,0.062831853,23,0.040840704,-1.388906775,0.293327134,0.497897083
"may-g5",235,10,0,20.34617072,334.6323719,2.524567952,"After","Water",35.9632694,1.555859166,14,0.087964594,17,0.050265482,-1.298730145,0.407374441,0.294751669
"may-g5",235,10,0,15.76437814,334.6323719,2.524567952,"After","Water",47.63494774,1.677925693,24,0.025132741,19,0.04712389,-1.326758868,0.057623463,0.093785714
"may-g5",235,10,0,36.20989468,334.6323719,2.524567952,"After","Water",4.112489724,0.614104826,1,1.398008731,1,0.05969026,-1.224096526,1.524711157,0.077810631
"may-g5",235,10,0,8.882018325,334.6323719,2.524567952,"After","Water",30.07296316,1.478176222,10,0,29,0.116238928,-0.934648403,0.060221945,0.344431606
"may-g5",235,10,0,13.60245796,334.6323719,2.524567952,"After","Water",25.93419879,1.413872835,7,0.04712389,20,0.018849556,-1.724698877,0.016432642,0.342063898
"may-g5",235,10,0,20.51869921,334.6323719,2.524567952,"After","Water",36.87089406,1.566683669,16,0.028274334,28,0.050265482,-1.298730145,0.081687142,0.561834981
"may-g5",235,10,0,18.66205442,334.6323719,2.524567952,"After","Water",23.33174056,1.367947139,6,0.072256631,13,0.097389372,-1.011488433,0.134560331,0.207123698
"may-g5",235,10,0,8.652288094,334.6323719,2.524567952,"After","Water",47.77932297,1.679239992,25,0.084823002,15,0.065973446,-1.180630833,0.62002688,0.071258796
"may-g5",235,10,0,11.5795116,334.6323719,2.524567952,"After","Water",48.33283752,1.684242292,26,0.018849556,27,0.087964594,-1.055692096,0.27540472,0.394360626
"may-g5",235,10,0,38.32718841,334.6323719,2.524567952,"After","Water",47.47434422,1.676458974,23,0,30,0.021991149,-1.657752087,0.077152924,0.443820428
"may-g5",235,10,0,23.41270916,334.6323719,2.524567952,"After","Water",42.32207518,1.626566954,19,0.028274334,19,0.034557519,-1.461457442,0.038915629,0.143646858
"may-g5",235,10,0,5.25999244,334.6323719,2.524567952,"After","Water",39.46206085,1.596179762,17,0,32,0.043982297,-1.356722092,0.01558316,0.155614212
"may-g5",235,10,0,11.10872408,334.6323719,2.524567952,"After","Water",39.57579274,1.597429623,18,0.069115038,23,0.025132741,-1.59976014,0.318304082,0.582072448
"may-g5",235,10,0,13.28398685,334.6323719,2.524567952,"After","Water",36.35396444,1.560551778,15,0.050265482,23,0.065973446,-1.180630833,0.147294701,0.265935203
"may-g5",235,10,0,17.70230865,334.6323719,2.524567952,"After","Water",31.19077642,1.494026186,11,0.075398224,17,0.037699112,-1.423668881,0.270457439,0.30845309
"may-g5",235,10,0,24.63358161,334.6323719,2.524567952,"After","Water",45.20727295,1.65520831,22,0,16,0,-1000,0.093583469,0.11448545
"may-g5",235,10,0,17.21049867,334.6323719,2.524567952,"After","Water",22.61037561,1.354307777,5,0.103672558,9,0.043982297,-1.356722092,0.287730466,0.020432641
"may-g5",235,10,0,11.36928371,334.6323719,2.524567952,"After","Water",26.95171714,1.43058644,8,0.078539816,15,0.009424778,-2.025728873,0.1796735,0.353644997
"may-g5",235,10,0,24.34176294,334.6323719,2.524567952,"After","Water",35.91928738,1.555327712,13,0.122522113,12,0.04712389,-1.326758868,0.678365496,0.507185803
"may-g5",235,10,0,15.0479367,334.6323719,2.524567952,"After","Water",44.66800713,1.649996577,21,0.072256631,14,0.028274334,-1.548607618,0.441146208,0.231047593
"may-g5",235,10,0,15.80692,334.6323719,2.524567952,"After","Water",27.01495057,1.431604177,9,0.056548668,19,0,-1000,0.09909845,0.386636058
"may-g5",235,10,0,15.39779237,334.6323719,2.524567952,"After","Water",19.40613368,1.287939019,4,0.053407075,3,0.034557519,-1.461457442,3.136814814,1.548604681
"may-g5",235,10,0,38.50767127,334.6323719,2.524567952,"After","Water",15.95781601,1.202973454,2,0.194778745,4,0,-1000,0.3974869,0.066530792
"may-g5",235,10,0,36.12318583,334.6323719,2.524567952,"After","Water",33.72759378,1.527985359,12,0.050265482,20,0.116238928,-0.934648403,0.172996083,0.376340954
"may-g5",236,11,0,15.52036147,656.4764427,2.817219146,"After","Water",8.59455565,0.934223428,5,0.028274334,9,0.179070781,-0.746975272,1.552734173,0.231451923
"may-g5",236,11,0,18.66935982,656.4764427,2.817219146,"After","Water",14.79412677,1.170089336,10,0.015707963,32,0.065973446,-1.180630833,2.065060546,0.203025221
"may-g5",236,11,0,13.27715761,656.4764427,2.817219146,"After","Water",5.026507428,0.701266329,2,0.150796447,12,0.87650435,-0.057245924,0.012201575,0.095218964
"may-g5",236,11,0,47.16213467,656.4764427,2.817219146,"After","Water",7.679575082,0.885337191,4,0.238761042,7,0.395840674,-0.402479582,2.904416734,0.321436061
"may-g5",236,11,0,15.5766579,656.4764427,2.817219146,"After","Water",12.21842186,1.087015116,8,0.408407045,4,0.157079633,-0.803880123,0.569354169,0.498187469
"may-g5",236,11,0,13.74884758,656.4764427,2.817219146,"After","Water",19.07817675,1.280536868,13,0.109955743,7,0.125663706,-0.900790136,0.198857385,0.121654538
"may-g5",236,11,0,37.77645195,656.4764427,2.817219146,"After","Water",13.09059935,1.116959531,9,0.091106187,19,0.182212374,-0.739422134,0.084559957,0.330584036
"may-g5",236,11,0,31.500935,656.4764427,2.817219146,"After","Water",16.95086255,1.229191802,12,0.254469005,5,0.251327412,-0.59976014,0.469310641,0.338973919
"may-g5",236,11,0,31.38660997,656.4764427,2.817219146,"After","Water",35.73022419,1.553035741,22,0.078539816,17,0.034557519,-1.461457442,0.537213336,0.056018818
"may-g5",236,11,0,1.922613375,656.4764427,2.817219146,"After","Water",27.89381838,1.445507969,17,0.006283185,28,0.009424778,-2.025728873,0.613090869,0.902229396
"may-g5",236,11,0,14.83083893,656.4764427,2.817219146,"After","Water",37.50203199,1.5740548,23,0.065973446,6,0.04712389,-1.326758868,0.32861695,0.176225526
"may-g5",236,11,0,22.60578893,656.4764427,2.817219146,"After","Water",48.65848989,1.687158627,33,0.025132741,23,0.012566371,-1.900790136,2.025237015,0.011273362
"may-g5",236,11,0,17.5262348,656.4764427,2.817219146,"After","Water",46.2938594,1.665523388,32,0.043982297,18,0.015707963,-1.803880123,0.681915857,0.352047658
"may-g5",236,11,0,13.95212436,656.4764427,2.817219146,"After","Water",39.1757857,1.593017715,25,0.075398224,21,0.025132741,-1.59976014,1.766503999,0.11041625
"may-g5",236,11,0,36.4373224,656.4764427,2.817219146,"After","Water",39.30944226,1.594496882,26,0,15,0,-1000,0.349551792,0.144186993
"may-g5",236,11,0,13.46577818,656.4764427,2.817219146,"After","Water",28.66524944,1.457355725,18,0.04712389,26,0.043982297,-1.356722092,0.812154316,0.33049218
"may-g5",236,11,0,21.00337774,656.4764427,2.817219146,"After","Water",11.91626119,1.076140014,7,0.596902604,2,0.012566371,-1.900790136,1.047039475,0.352968037
"may-g5",236,11,0,25.25820985,656.4764427,2.817219146,"After","Water",44.77211605,1.651007621,31,0.025132741,30,0.119380521,-0.923066531,1.203873374,0.260759093
"may-g5",236,11,0,9.151104182,656.4764427,2.817219146,"After","Water",41.52799956,1.618341011,30,0.043982297,21,0.018849556,-1.724698877,0.72323345,0.224842088
"may-g5",236,11,0,22.57365667,656.4764427,2.817219146,"After","Water",40.91299453,1.611861268,28,0,23,0.018849556,-1.724698877,0.453330479,0.115467667
"may-g5",236,11,0,35.02127316,656.4764427,2.817219146,"After","Water",6.70226287,0.826221457,3,0.838805239,2,0.009424778,-2.025728873,1.921374062,0.169000386
"may-g5",236,11,0,22.67201599,656.4764427,2.817219146,"After","Water",38.56818507,1.586229202,24,0.103672558,16,0.031415927,-1.502850127,1.595781038,0.249664302
"may-g5",236,11,0,35.33608885,656.4764427,2.817219146,"After","Water",30.94654719,1.4906122,20,0.100530965,21,0.015707963,-1.803880123,1.726434461,0.010060954
"may-g5",236,11,0,16.28628136,656.4764427,2.817219146,"After","Water",29.6287761,1.471713712,19,0.100530965,13,0.028274334,-1.548607618,0.428016754,0.093079539
"may-g5",236,11,0,23.09157639,656.4764427,2.817219146,"After","Water",22.37680236,1.349798026,15,0.235619449,6,0.36756634,-0.434664266,1.176011493,0.20443212
"may-g5",236,11,0,22.18604577,656.4764427,2.817219146,"After","Water",25.57496222,1.407815001,16,0,29,0.018849556,-1.724698877,2.17845297,0.47154355
"may-g5",236,11,0,7.002314952,656.4764427,2.817219146,"After","Water",39.88616322,1.600822262,27,0.006283185,27,0.028274334,-1.548607618,0.618162976,0.062510501
"may-g5",236,11,0,14.84541218,656.4764427,2.817219146,"After","Water",41.21211293,1.615024881,29,0.043982297,27,0.04712389,-1.326758868,1.953910802,0.113481777
"may-g5",236,11,0,34.11127908,656.4764427,2.817219146,"After","Water",19.79358639,1.296524491,14,0.141371669,13,0.028274334,-1.548607618,0.581105224,0.211864722
"may-g5",236,11,0,22.85977754,656.4764427,2.817219146,"After","Water",10.50435697,1.021369472,6,0.097389372,20,0.040840704,-1.388906775,2.248870627,0.277546362
"may-g5",236,11,0,16.4698486,656.4764427,2.817219146,"After","Water",2.811214262,0.448893947,1,1.200088394,1,0.040840704,-1.388906775,2.109937854,0.005557872
"may-g5",236,11,0,16.85810222,656.4764427,2.817219146,"After","Water",15.59592655,1.193011181,11,0.442964564,2,0.012566371,-1.900790136,1.135939951,0.470579116
"may-g5",236,11,0,6.810749949,656.4764427,2.817219146,"After","Water",33.26585117,1.52199864,21,0,23,0.05969026,-1.224096526,0.473984471,0.059947799
"may-g5",237,12,0,9.922510438,362.0469627,2.558764908,"After","Water",33.78012331,1.528661231,16,0.188495559,10,0.034557519,-1.461457442,2.139320095,5.06759683
"may-g5",237,12,0,18.80014722,362.0469627,2.558764908,"After","Water",20.27885498,1.30704343,9,0.351858377,4,0.009424778,-2.025728873,1.510165976,0.250495374
"may-g5",237,12,0,30.68897027,362.0469627,2.558764908,"After","Water",39.95709613,1.601593918,18,0.135088484,15,0,-1000,2.274656475,0.160858061
"may-g5",237,12,0,22.66927847,362.0469627,2.558764908,"After","Water",6.367583472,0.803974647,1,1.105840614,1,0.05969026,-1.224096526,0.531027215,5.667670235
"may-g5",237,12,0,9.593126149,362.0469627,2.558764908,"After","Water",26.73842909,1.427135888,11,0.065973446,17,0.037699112,-1.423668881,1.489005469,5.604956715
"may-g5",237,12,0,42.07802459,362.0469627,2.558764908,"After","Water",32.82517589,1.516207062,15,0,27,0.028274334,-1.548607618,1.815591465,4.615768525
"may-g5",237,12,0,8.753874534,362.0469627,2.558764908,"After","Water",13.55898147,1.132227067,5,0.427256601,4,0.069115038,-1.160427446,1.092793557,0.28208446
"may-g5",237,12,0,25.27914582,362.0469627,2.558764908,"After","Water",16.38030809,1.214322066,6,0.304734487,4,0.424115008,-0.372516359,0.853965091,0.303738835
"may-g5",237,12,0,13.54837388,362.0469627,2.558764908,"After","Water",47.904734,1.680378433,24,0.078539816,20,0.028274334,-1.548607618,2.144710623,5.451080561
"may-g5",237,12,0,26.04736775,362.0469627,2.558764908,"After","Water",43.76508753,1.641127801,21,0,28,0,-1000,1.508175788,5.065328951
"may-g5",237,12,0,33.57233789,362.0469627,2.558764908,"After","Water",47.2756741,1.67463773,23,0.015707963,26,0.025132741,-1.59976014,1.597735163,5.094365275
"may-g5",237,12,0,12.57267192,362.0469627,2.558764908,"After","Water",29.32226081,1.467197452,13,0.103672558,18,0.021991149,-1.657752087,1.953037646,5.403157138
"may-g5",237,12,0,18.96963629,362.0469627,2.558764908,"After","Water",22.06403487,1.343684935,10,0,31,0,-1000,1.809810533,5.62717578
"may-g5",237,12,0,4.704353312,362.0469627,2.558764908,"After","Water",30.65838808,1.486549317,14,0.028274334,27,0.028274334,-1.548607618,2.459482373,5.115170752
"may-g5",237,12,0,67.05020178,362.0469627,2.558764908,"After","Water",28.09400876,1.448613713,12,0.219911486,10,0.065973446,-1.180630833,2.192303704,5.19599836
"may-g5",237,12,0,15.3192894,362.0469627,2.558764908,"After","Water",40.81254671,1.610793696,19,0.078539816,20,0,-1000,1.658128812,5.317711499
"may-g5",237,12,0,32.50337734,362.0469627,2.558764908,"After","Water",10.67125703,1.028215581,3,0.386415896,3,0.040840704,-1.388906775,0.345953281,4.403195766
"may-g5",237,12,0,33.05667,362.0469627,2.558764908,"After","Water",8.840651337,0.946484263,2,0.848230016,1,0.021991149,-1.657752087,1.811259482,0.195069887
"may-g5",237,12,0,14.82658559,362.0469627,2.558764908,"After","Water",42.73419732,1.630775551,20,0.065973446,24,0.018849556,-1.724698877,2.195863147,5.304318395
"may-g5",237,12,0,27.15276072,362.0469627,2.558764908,"After","Water",16.45115559,1.21619641,7,0,29,0,-1000,1.201640763,0.211259043
"may-g5",237,12,0,24.27984509,362.0469627,2.558764908,"After","Water",45.09353558,1.654114288,22,0.006283185,33,0.003141593,-2.502850127,1.824405421,5.387447282
"may-g5",237,12,0,7.166383061,362.0469627,2.558764908,"After","Water",20.22278886,1.305841048,8,0,26,0,-1000,0.444625274,2.528586258
"may-g5",237,12,0,13.63321634,362.0469627,2.558764908,"After","Water",12.05290546,1.08109175,4,0,28,0.056548668,-1.247577622,1.849880926,4.722803716
"may-g5",237,12,0,32.44130033,362.0469627,2.558764908,"After","Water",35.88761544,1.554944603,17,0,14,0.028274334,-1.548607618,1.784317554,5.153712582
"may-g5",238,13,1,361.8352512,145.7276285,2.163541898,"After","Water",8.796015568,0.944285989,1,0.424115008,1,-0.006283185,0,0.385952742,0.977609855
"may-g5",238,13,0,16.70767842,145.7276285,2.163541898,"After","Water",13.00312296,1.114047669,5,0.160221225,9,0.012566371,-1.900790136,0.054338661,0.458269497
"may-g5",238,13,0,39.46517348,145.7276285,2.163541898,"After","Water",10.57798334,1.024402879,4,0.109955743,14,0.069115038,-1.160427446,2.723071519,0.368632918
"may-g5",238,13,0,14.82864296,145.7276285,2.163541898,"After","Water",40.07713588,1.602896677,25,0,28,0,-1000,2.960791572,0.214778744
"may-g5",238,13,0,30.31423191,145.7276285,2.163541898,"After","Water",23.20045083,1.365496424,13,0.157079633,16,0.003141593,-2.502850127,2.109349628,1.017211853
"may-g5",238,13,0,11.70762375,145.7276285,2.163541898,"After","Water",41.88308236,1.622038636,28,0.09424778,21,0.028274334,-1.548607618,0.323675472,0.338339841
"may-g5",238,13,0,15.97952734,145.7276285,2.163541898,"After","Water",40.22262967,1.60447046,26,0.131946891,11,0.006283185,-2.201820132,1.616390374,1.430418206
"may-g5",238,13,0,22.18305166,145.7276285,2.163541898,"After","Water",49.35879592,1.693364557,32,0.116238928,11,0.056548668,-1.247577622,1.812509374,1.330785473
"may-g5",238,13,0,25.134239,145.7276285,2.163541898,"After","Water",10.25825691,1.011073571,3,0.628318531,1,0,-1000,1.997135807,0.715949512
"may-g5",238,13,0,4.910934078,145.7276285,2.163541898,"After","Water",28.94032557,1.461503412,17,0,37,0.043982297,-1.356722092,0.102046081,0.940782899
"may-g5",238,13,0,15.47754945,145.7276285,2.163541898,"After","Water",34.51433849,1.537999554,20,0,30,-0.003141593,0,0.114533879,1.532716601
"may-g5",238,13,0,13.99844523,145.7276285,2.163541898,"After","Water",23.79223163,1.376435179,14,0.065973446,22,0.025132741,-1.59976014,2.993606337,0.510464355
"may-g5",238,13,0,12.55569147,145.7276285,2.163541898,"After","Water",37.41273214,1.573019425,22,0.050265482,16,0,-1000,2.877086107,0.189798711
"may-g5",238,13,0,14.87141696,145.7276285,2.163541898,"After","Water",45.73140714,1.660214565,29,0.040840704,20,0,-1000,3.11170434,0.302661971
"may-g5",238,13,0,38.12286011,145.7276285,2.163541898,"After","Water",27.85526114,1.444907234,15,0,31,0.009424778,-2.025728873,1.230968087,1.651725619
"may-g5",238,13,0,31.92677895,145.7276285,2.163541898,"After","Water",35.75411854,1.553326076,21,0.141371669,13,0.009424778,-2.025728873,1.833793418,1.627691991
